Date,Open,High,Low,Close,Volume
2025-12-10,140.0,157.0,135.39999389648438,151.2899932861328,115621297.0
2025-12-11,153.32000732421875,160.64999389648438,147.5800018310547,151.42999267578125,59418026.0
2025-12-12,151.97000122070312,154.39999389648438,145.3300018310547,147.0500030517578,12862587.0
2025-12-15,145.3000030517578,145.6699981689453,138.44000244140625,140.75,6774930.0
2025-12-16,140.75,143.99000549316406,138.11000061035156,139.99000549316406,5085216.0
2025-12-17,140.0,164.38999938964844,139.5500030517578,158.8000030517578,110460336.0
2025-12-18,162.0,165.39999389648438,148.44000244140625,153.22999572753906,34544366.0
