Date,Open,High,Low,Close,Volume
2025-09-30,890.0,890.0,717.5499877929688,744.25,4394427.0
2025-10-01,750.0,795.0,750.0,787.2000122070312,945244.0
2025-10-03,790.0,790.0,755.0,762.6500244140625,216415.0
2025-10-06,762.0,768.4500122070312,727.0499877929688,735.5999755859375,229786.0
2025-10-07,735.5999755859375,750.2999877929688,688.2999877929688,699.8499755859375,328163.0
2025-10-08,696.0,703.9500122070312,675.5,678.3499755859375,229406.0
2025-10-09,679.5,709.7000122070312,676.0499877929688,706.5499877929688,249090.0
2025-10-10,709.9000244140625,731.0,699.6500244140625,718.0,170407.0
2025-10-13,711.0,714.2000122070312,690.0,694.6500244140625,90189.0
2025-10-14,695.0499877929688,697.0,665.0,669.5,113235.0
2025-10-15,668.0,709.2000122070312,666.5,702.0499877929688,193291.0
2025-10-16,703.0,717.5999755859375,692.0,696.2999877929688,96315.0
2025-10-17,699.0,699.7000122070312,644.2000122070312,646.5999755859375,231416.0
2025-10-20,646.5999755859375,667.9000244140625,640.0,662.25,140152.0
2025-10-21,665.5499877929688,679.0,665.5499877929688,674.0,32106.0
2025-10-23,685.0,685.0,666.0,669.9500122070312,64817.0
2025-10-24,677.0,684.0,663.25,666.2999877929688,42185.0
2025-10-27,660.0,661.25,624.0499877929688,626.6500244140625,231779.0
2025-10-28,629.0,629.7000122070312,601.0999755859375,604.5499877929688,211122.0
2025-10-29,605.0,610.9000244140625,595.5999755859375,604.0999755859375,238585.0
2025-10-30,609.9500122070312,616.4500122070312,603.1500244140625,608.0499877929688,117455.0
2025-10-31,608.0499877929688,646.0,605.4000244140625,629.7999877929688,385194.0
2025-11-03,633.6500244140625,638.0999755859375,615.6500244140625,630.8499755859375,133251.0
2025-11-04,630.0,632.25,618.4000244140625,621.5,34178.0
2025-11-05,621.5,621.5,621.5,621.5,0.0
2025-11-06,618.4000244140625,641.25,618.4000244140625,638.3499755859375,103297.0
2025-11-07,635.0,635.0,620.0,625.8499755859375,37230.0
2025-11-10,628.0,628.0,612.0,616.8499755859375,47623.0
2025-11-11,615.5,643.7999877929688,611.5999755859375,640.2999877929688,89246.0
2025-11-12,637.0999755859375,644.5999755859375,625.1500244140625,629.2000122070312,81364.0
2025-11-13,626.1500244140625,632.75,617.4000244140625,619.2999877929688,85752.0
2025-11-14,612.0,629.75,612.0,627.0999755859375,95859.0
2025-11-17,631.0,736.0,625.5499877929688,708.2999877929688,4457261.0
2025-11-18,700.0,714.7000122070312,685.0499877929688,688.0,431635.0
2025-11-19,688.0,698.5499877929688,663.0,668.8499755859375,140954.0
2025-11-20,677.7000122070312,712.0,662.0,674.25,377168.0
2025-11-21,674.7999877929688,675.0,657.5,660.2999877929688,73967.0
2025-11-24,666.8499755859375,666.8499755859375,634.2999877929688,637.8499755859375,61120.0
2025-11-25,635.0499877929688,668.0499877929688,635.0499877929688,660.4500122070312,97293.0
2025-11-26,661.0,669.0,651.0,661.5499877929688,51681.0
2025-11-27,665.0,678.5999755859375,655.0,659.3499755859375,63550.0
2025-11-28,659.0,665.0,641.5,655.7999877929688,54437.0
2025-12-01,660.0,660.0,633.0499877929688,638.5,53393.0
2025-12-02,639.5,639.5,623.0,624.7999877929688,38417.0
2025-12-03,629.9000244140625,630.0499877929688,605.0,606.75,54341.0
2025-12-04,605.0499877929688,607.7000122070312,570.0999755859375,572.5,141799.0
2025-12-05,572.75,581.5999755859375,555.0,555.7000122070312,83964.0
2025-12-08,550.2000122070312,558.0,540.0999755859375,541.8499755859375,57504.0
2025-12-09,544.5499877929688,564.9000244140625,525.4500122070312,555.0999755859375,154579.0
2025-12-10,558.0,564.7000122070312,539.2000122070312,541.25,102553.0
2025-12-11,536.0999755859375,545.4000244140625,533.0999755859375,536.4500122070312,122201.0
2025-12-12,538.0,566.0,531.0,557.3499755859375,138729.0
2025-12-15,557.3499755859375,560.0499877929688,545.25,554.0999755859375,109085.0
2025-12-16,552.1500244140625,556.0,544.5,547.2999877929688,102534.0
2025-12-17,547.5499877929688,594.9500122070312,544.75,550.9000244140625,542087.0
2025-12-18,554.0,555.0,545.25,549.5,36767.0
