Date,Open,High,Low,Close,Volume
2023-12-18,673.865877326256,675.9170468298132,670.056494400653,672.058837890625,10781.0
2023-12-19,675.4286599438102,681.6310540156622,670.0076609304923,673.13330078125,13570.0
2023-12-20,676.5031233656342,678.8961943572097,643.098019983769,645.5399169921875,19412.0
2023-12-21,648.5678370496271,664.0983256690017,641.2421461190967,660.3377685546875,14384.0
2023-12-22,663.6587772392297,678.7985386085675,659.947105730072,665.4169311523438,13045.0
2023-12-26,668.7867355292955,686.5637569014718,666.1494749514708,681.0938720703125,14117.0
2023-12-27,683.7311431514871,691.5452133589326,675.0868518311502,685.0497436523438,23326.0
2023-12-28,688.4195894476616,690.5684707282742,677.1380372452278,679.140380859375,13861.0
2023-12-29,679.1403329486104,684.3171422935462,674.9891083467037,678.16357421875,11694.0
2024-01-01,679.2868854200468,687.5405087907038,669.0309185328291,670.9844360351562,24459.0
2024-01-02,671.8634900036773,685.0986189104267,662.1936140383629,666.1494750976562,22892.0
2024-01-03,666.1495042803446,673.9635747117856,664.3425243397244,669.226318359375,14393.0
2024-01-04,672.5960907547673,672.5960907547673,657.6516929287436,659.3121948242188,23115.0
2024-01-05,662.6331865921114,670.6914466048621,656.3819064931456,659.0679931640625,35924.0
2024-01-08,664.1959653384594,697.4057636053824,664.1959653384594,675.0379638671875,83440.0
2024-01-09,678.4565604870389,731.2992412504634,675.1844427305799,694.9638061523438,703889.0
2024-01-10,697.4057379915129,737.8435735368292,691.6917232285674,711.8617553710938,510922.0
2024-01-11,717.8200603581064,747.1716501454483,695.5499121988089,701.4593505859375,461157.0
2024-01-12,703.2663208551427,713.2292723239154,674.2565731965431,676.3566284179688,290102.0
2024-01-15,692.5220007834107,699.3593124977743,678.8473773546832,693.1080322265625,184507.0
2024-01-16,692.4243197194158,712.0571472580709,674.9403137933155,691.252197265625,175631.0
2024-01-17,683.7311009515106,698.480133711102,678.2612759905469,684.170654296875,105346.0
2024-01-18,683.7311468156693,691.5452170649912,660.2889360677035,672.6449584960938,135680.0
2024-01-19,673.9635939520232,686.0754273131745,668.103040961136,670.8867797851562,73689.0
2024-01-23,673.9635458216342,696.428997349022,669.6657834219193,673.6217041015625,217239.0
2024-01-24,673.6217153487968,702.8267670520537,657.6516735524897,691.301025390625,243970.0
2024-01-25,694.4755004295307,714.2548659480933,688.6149476832899,690.2266235351562,113195.0
2024-01-29,693.645269492253,696.4778341762277,675.18450475607,677.5775756835938,61408.0
2024-01-30,678.603160670159,686.514882921283,646.0282792870862,652.6702270507812,213990.0
2024-01-31,644.6608344181863,652.4749051384067,633.721123486552,642.3165893554688,180366.0
2024-02-01,646.1259434683021,652.4748756414601,626.1023881529579,630.497802734375,73838.0
2024-02-02,635.8699536482535,682.7543741937469,630.9861598414313,651.205078125,453226.0
2024-02-05,654.4771502719598,664.1959111899006,630.8884636077607,634.1117553710938,107860.0
2024-02-06,637.286226362826,645.539849309238,633.0372902436903,644.17236328125,38085.0
2024-02-07,646.6142622262332,654.8190591887428,642.9025910733341,650.4236450195312,80626.0
2024-02-08,650.3747934453846,650.9120584541606,634.3071596121323,644.9049682617188,96206.0
2024-02-09,644.6607856248754,644.6607856248754,607.5439525131402,612.6719360351562,188275.0
2024-02-12,615.7487304322011,633.1838500064789,578.6807245131253,586.1528930664062,128513.0
2024-02-13,589.1320510150381,592.3553428961666,573.3085476880366,581.0737915039062,112942.0
2024-02-14,570.6224302923741,610.4741723393641,570.6224302923741,605.29736328125,74510.0
2024-02-15,602.660220448667,608.3254099493317,595.8229083852299,597.7276000976562,27905.0
2024-02-16,601.6834164297313,608.0323485836165,594.5530891648469,598.0693969726562,27632.0
2024-02-19,598.0694265034671,603.6369638212607,596.3112725127503,598.655517578125,33640.0
2024-02-20,596.799572293235,623.172057484589,596.360018950055,608.2276611328125,60585.0
2024-02-21,608.2277065963849,610.4742398758029,578.583041738041,589.229736328125,56308.0
2024-02-22,586.1040879637003,592.2088302756641,580.1458833138732,585.3226928710938,43597.0
2024-02-23,587.0808188924353,605.3462189469544,586.2017718111741,599.6810302734375,52405.0
2024-02-26,601.9764451062152,648.0794730473799,589.522770228515,617.0185546875,337717.0
2024-02-27,625.1256130310609,643.4886659905235,617.0185271603891,620.1929931640625,240312.0
2024-02-28,623.3186628799697,625.1256428446668,595.4321509628943,609.5951538085938,129930.0
2024-02-29,611.3044753965605,613.8929100812625,598.1182315046002,609.4486694335938,57825.0
2024-03-01,610.9625923638523,633.3303913745815,607.4951107573739,621.072021484375,71736.0
2024-03-04,623.9046757077776,627.0303157520653,617.311553890122,619.1674194335938,28215.0
2024-03-05,618.288338126235,619.6069386973886,607.2021492750459,608.471923828125,45909.0
2024-03-06,605.5904281037914,614.5766205731722,586.055253003669,590.1088256835938,54159.0
2024-03-07,592.6971435488063,603.7833901207027,590.9878158921217,595.1878662109375,37667.0
2024-03-11,595.8228424286027,598.2159133092226,587.959946349386,592.6483764648438,50404.0
2024-03-12,595.7740031826435,598.5577417346979,572.6248092069444,576.1900024414062,54118.0
2024-03-13,584.8342844472928,584.8342844472928,541.6127110246746,548.6453857421875,101289.0
2024-03-14,551.4292111445532,569.6946140365611,548.3035708201692,562.9061279296875,35189.0
2024-03-15,565.4945551332338,569.4504166013927,557.7293102562526,563.9805908203125,29724.0
2024-03-18,563.5898161908256,584.541303950014,562.3200416998558,566.7642822265625,70077.0
2024-03-19,569.6456811518224,571.1596452012423,548.7430212943895,555.7756958007812,39831.0
2024-03-20,556.7037398112818,565.543395819153,556.7037398112818,561.7828979492188,55238.0
2024-03-21,564.3712226898147,571.4038979728052,558.8036856067545,563.2479858398438,29207.0
2024-03-22,556.7525217184428,584.9319895412256,556.7525217184428,575.84814453125,53001.0
2024-03-26,575.8481620462094,581.9529047945931,558.7060563320738,561.24560546875,61606.0
2024-03-27,561.2455526932299,591.0366945039963,556.7524862995667,571.3550415039062,206231.0
2024-03-28,573.3573970433038,589.815758443979,573.3573970433038,584.0529174804688,75284.0
2024-04-01,588.9367095718401,599.8275340370111,585.5180538926464,590.2553100585938,90295.0
2024-04-02,590.743664717011,594.3088579084632,578.0458012971626,579.803955078125,84880.0
2024-04-03,579.6086056465907,595.8227753588909,577.4597246973829,590.0598754882812,69987.0
2024-04-04,590.1087960716924,595.8228106550972,585.518018230206,589.522705078125,76059.0
2024-04-05,587.1296290140154,595.7251532422868,583.2714798535437,590.64599609375,40985.0
2024-04-08,592.8925946733706,607.5928027662467,587.9599746311266,590.7437133789062,72092.0
2024-04-09,594.6506993869714,602.6601328489692,585.1273018257438,588.4971313476562,66036.0
2024-04-10,590.8414321598053,593.5763449236626,583.1738396775489,585.9087524414062,49050.0
2024-04-12,587.9600046786796,590.7437435687216,572.2341513435202,573.8946533203125,61552.0
2024-04-15,573.3574059811243,573.3574059811243,552.4547441651455,556.8501586914062,61152.0
2024-04-16,555.6780681722713,571.599223628992,552.9919816510981,568.7177734375,27914.0
2024-04-18,571.5992819503099,573.357435929323,556.7037097221631,559.927001953125,29646.0
2024-04-19,559.9269642914006,568.5712555498167,553.8710480006852,565.3967895507812,27021.0
2024-04-22,565.5432869147234,578.241150006073,565.5432869147234,575.7504272460938,29369.0
2024-04-23,576.2876772833338,580.1458863681318,572.3806421831077,574.1876220703125,25551.0
2024-04-24,573.5527811074793,588.9855582732372,573.5527811074793,582.001708984375,51372.0
2024-04-25,582.4901085753613,585.8111124676818,563.5898489268069,566.1782836914062,130204.0
2024-04-26,570.4271744232833,576.7272809956335,566.031759551871,568.9620361328125,56233.0
2024-04-29,568.7178821915269,575.8482103970076,568.2783287534106,569.6946411132812,31108.0
2024-04-30,564.90841893824,597.5810121897479,564.90841893824,576.7760620117188,211011.0
2024-05-02,576.7760485938694,596.8972552316123,576.6295109330132,580.2435302734375,99349.0
2024-05-03,585.029678388227,588.4971601053569,565.2503132560553,571.6480712890625,72932.0
2024-05-06,573.8457481427157,575.359712235768,561.8316278070521,564.8107299804688,47761.0
2024-05-07,561.9293212890625,568.6689808026091,557.8269224380614,561.9293212890625,23265.0
2024-05-08,561.6363354313214,570.7201807593196,559.3898020129219,566.2759399414062,21194.0
2024-05-09,565.5433670480942,569.9387818178981,539.6592578481383,542.4918823242188,92482.0
2024-05-10,542.4429712031332,549.9640258236464,536.240576721583,545.7151489257812,31700.0
2024-05-13,545.0801870891739,547.473257855936,535.2637739608439,546.0569458007812,20891.0
2024-05-14,546.9360339223757,556.7524467174919,545.5197219152969,555.629150390625,21745.0
2024-05-15,552.5524603959622,567.1061306225262,552.5524603959622,564.4200439453125,28736.0
2024-05-16,561.6363388062597,568.4248247377656,558.5106985626209,565.1038208007812,12812.0
2024-05-17,565.5433236139222,576.2388439890128,563.3944424126171,572.7713623046875,30050.0
2024-05-21,690.812611238356,690.812611238356,644.6607612828773,689.3474731445312,1472160.0
2024-05-22,694.9150096436616,712.7408564472264,672.0100055261678,691.8381958007812,723015.0
2024-05-23,691.8870373142919,718.9432666360185,689.6405041106733,703.3639526367188,284669.0
2024-05-24,695.6475746589458,726.2689367878123,694.573104293341,715.3781127929688,247837.0
2024-05-27,708.8338733913392,734.9133452859969,698.3825423034725,707.8082885742188,278448.0
2024-05-28,707.8570586997506,712.9850419970822,679.3845180688702,683.04736328125,100647.0
2024-05-29,683.5845593015891,685.733440386771,670.7402180359119,672.8890991210938,55154.0
2024-05-30,675.9170241425232,677.4309882125821,652.3282775602654,656.6748657226562,60649.0
2024-05-31,659.995900796076,666.0029313522341,641.7793262205872,644.8561401367188,106414.0
2024-06-03,665.1727312840544,672.9868015487716,649.5445907546199,667.7122802734375,116661.0
2024-06-04,666.6866315277153,666.6866315277153,596.799559224357,616.6765747070312,108666.0
2024-06-05,633.9164449806682,637.3839267086244,601.9764211145578,633.9652709960938,58726.0
2024-06-06,634.4048490807147,682.6567582923959,634.4048490807147,663.12158203125,121639.0
2024-06-07,662.2424273420656,689.8358618146517,662.2424273420656,679.5798950195312,92836.0
2024-06-10,683.7311156779538,719.2851575398562,676.747266864023,711.8617553710938,182763.0
2024-06-11,711.8617643647543,751.5182053450683,708.2966307007935,740.6761474609375,291728.0
2024-06-12,740.383153955591,793.1281279840895,740.2855019244103,769.7835693359375,358490.0
2024-06-13,780.3326048542207,818.523848897665,780.283719222443,799.52587890625,487297.0
2024-06-14,803.8236555981562,828.2914512865384,793.9583560805465,809.7818603515625,335772.0
2024-06-18,821.454154731671,843.6265915211186,809.733049075571,815.056396484375,180944.0
2024-06-19,818.2308795406834,819.8913814663362,793.6165452299192,796.693359375,104220.0
2024-06-20,796.6933372073748,804.995786987999,786.4861958478705,798.7445068359375,58126.0
2024-06-21,804.8980263096548,804.8980263096548,787.2675430080473,794.0072021484375,43483.0
2024-06-24,795.2770114286324,800.8445484037632,777.1581479640632,792.2490234375,47520.0
2024-06-25,800.9422276671603,818.5238863232687,787.316430285351,811.4912109375,79604.0
2024-06-26,815.1052078847882,815.837776975158,788.8792582961999,797.3281860351562,37149.0
2024-06-27,800.844570450153,804.849257715924,771.7371102812032,776.4744262695312,53776.0
2024-06-28,781.3094109959386,787.0722523158241,766.7556806003134,774.3255615234375,62428.0
2024-07-01,774.9604111987011,825.3123125196396,771.3463919232181,806.5585327148438,153962.0
2024-07-02,830.1961243929765,887.8737175538719,826.9728323911881,871.6595458984375,1035752.0
2024-07-03,878.0573087970246,888.7039436271093,835.1287489037358,838.1566772460938,194407.0
2024-07-04,840.1101685084066,857.4965217753819,836.4962088633557,843.8218994140625,125320.0
2024-07-05,842.1125747869703,868.9245546101274,831.4170546193768,860.0848999023438,166048.0
2024-07-08,861.3058151974902,893.6853901544298,831.3681966226529,880.5479736328125,290437.0
2024-07-09,878.1061072745142,886.3597305509751,857.4965217068225,878.692138671875,138323.0
2024-07-10,884.3944823516188,884.3944823516188,840.1747341898706,855.587646484375,113408.0
2024-07-11,853.8641174316406,872.3300369262695,851.9436497821162,856.8186645507812,59450.0
