Date,Open,High,Low,Close,Volume
2023-12-18,242.90903778368025,244.3139734349539,239.1302433030691,241.26187133789062,36897.0
2023-12-19,244.0717379806261,244.0717379806261,238.5973280429206,239.6147003173828,30748.0
2023-12-20,240.29294745282522,242.2307938032512,228.71431846594868,233.17135620117188,53169.0
2023-12-21,229.6347921275024,247.3660891600892,229.6347921275024,245.04066467285156,62623.0
2023-12-22,246.88162944733486,251.9200270310367,244.50777061107667,249.93374633789062,101930.0
2023-12-26,250.03062313209153,261.899932483989,250.03062313209153,254.39077758789062,104498.0
2023-12-27,257.6366514191695,261.3185770127517,249.49770313369413,251.6777801513672,82885.0
2023-12-28,251.67777474266143,259.42915952780595,248.72257112099962,254.6814422607422,68242.0
2023-12-29,253.85789156572534,266.45389381898656,252.7920700766112,264.0315856933594,133518.0
2024-01-01,264.03157247907404,265.58185551572484,254.87523639478445,257.34600830078125,43566.0
2024-01-02,257.34601320879506,262.86885782263215,253.760985466242,256.6677551269531,64024.0
2024-01-03,258.2664792817089,307.9722595214844,256.76466007873603,307.9722595214844,881982.0
2024-01-04,316.83790327324925,324.5892892860505,296.4905149896461,301.5773620605469,961169.0
2024-01-05,305.2107932523324,316.2080769547858,297.89543527348343,300.41461181640625,180137.0
2024-01-08,302.7884805480951,305.45301917691836,294.64953210479985,301.6742248535156,94825.0
2024-01-09,305.11388848018316,305.1623523783158,293.583709118413,296.490478515625,57503.0
2024-01-10,297.4594067629013,302.3040225082255,292.22722767178885,298.1376647949219,39191.0
2024-01-11,301.2866598486998,301.2866598486998,293.583709118413,296.490478515625,27482.0
2024-01-12,300.8990585414217,302.30400887186624,283.7491373180874,287.9639587402344,48366.0
2024-01-15,288.6906638709808,292.51789256535017,282.9255593107745,287.72174072265625,39090.0
2024-01-16,290.6769530858476,290.6769530858476,277.64492452815654,283.5069274902344,32235.0
2024-01-17,277.16045650704405,285.29943465990067,275.2710740973501,277.2573547363281,27123.0
2024-01-18,278.08095851424383,280.9392937830939,264.51603370867093,267.1805725097656,127608.0
2024-01-19,274.20522924383374,275.9492789449189,265.19425650625124,266.6960754394531,68167.0
2024-01-23,275.75553702174864,277.59648511038824,259.1385107553309,262.19061279296875,104094.0
2024-01-24,263.9346412713972,267.32587205388,259.4775891862969,264.32220458984375,77814.0
2024-01-25,266.45386155425297,269.36063095302666,257.87888591403316,260.5918884277344,51073.0
2024-01-29,264.4191358750424,264.4191358750424,256.764648494149,257.9273681640625,55491.0
2024-01-30,257.9273595520577,262.6266132688453,256.5224091285883,260.3981018066406,71679.0
2024-01-31,263.789337848789,263.789337848789,252.016927032185,259.7198486328125,46668.0
2024-02-01,263.3048787259002,263.3048787259002,249.44928883957274,252.16226196289062,74146.0
2024-02-02,255.94103177155642,261.31857273530545,254.92367434096994,259.5744934082031,92126.0
2024-02-05,255.8926171904665,258.2180269035273,247.70520450975232,252.2591552734375,115936.0
2024-02-06,252.84049651527764,256.71618894198934,249.54613429722343,253.17959594726562,72663.0
2024-02-07,246.15494077800923,259.67141639855225,244.65310686803898,254.7783660888672,204233.0
2024-02-08,259.5745273481673,277.59650533618714,255.5535018583573,274.5444030761719,466042.0
2024-02-09,274.20525687511827,277.7418205287512,262.82040963737046,269.65130615234375,169426.0
2024-02-12,271.2015830668624,271.2015830668624,249.98217205080596,251.8231201171875,101381.0
2024-02-13,251.82311327029072,252.21067660490908,239.85692159497535,248.77101135253906,76852.0
2024-02-14,251.43556375036061,267.4227961275512,248.189665202366,263.8377685546875,134747.0
2024-02-15,265.29115481931,272.75187513194464,258.5571564607629,270.1842346191406,129916.0
2024-02-16,270.4264582763516,271.9282773378268,265.48494427563173,268.004150390625,58342.0
