Date,Open,High,Low,Close,Volume
2023-12-18,235.9564264506423,244.0364408851339,233.57703996611372,235.361572265625,1358255
2023-12-19,238.93067544461354,239.92208903567004,230.90021930594764,231.54464721679688,415819
2023-12-20,233.924035036205,235.46072913612124,220.09381839250068,221.72964477539062,465620
2023-12-21,218.11097889884346,232.78390232304693,217.76397810857816,230.90020751953125,387877
2023-12-22,231.5942127412638,233.08133307531872,227.0337043323872,229.1652374267578,229956
2023-12-26,230.00795384024005,230.75151403584425,225.0508858695452,226.0918731689453,215710
2023-12-27,227.47983503755034,237.39397049464796,227.13284937321404,233.47789001464844,846823
2023-12-28,234.71716110420007,235.36157386921747,226.78585259803913,227.38070678710938,343612
2023-12-29,227.9755489710058,231.9907769828007,226.93456168975962,230.00794982910156,306438
2024-01-01,228.07469757857814,235.95643253040518,228.07469757857814,231.4950714111328,407620
2024-01-02,232.98219299588843,241.45878219214407,231.99077940867187,238.0879669189453,755541
2024-01-03,239.32722790182265,249.98492369715822,233.47789393502572,249.24136352539062,1122163
2024-01-04,254.29758105859167,261.6836242675781,252.86003440564693,261.6836242675781,1654763
2024-01-05,271.59774883853805,271.59774883853805,255.04113077356766,265.7979736328125,1829694
2024-01-08,267.6816626233542,268.12781082994286,252.810459144279,255.0906982421875,938849
2024-01-09,256.72655496909715,263.7160085058517,244.8791507554337,247.80381774902344,675666
2024-01-10,247.80382098938716,255.78470332408423,245.87056753632902,250.4310760498047,431892
2024-01-11,252.21559500870302,255.73513117996055,248.64651539112234,250.48062133789062,309496
2024-01-12,252.36432011402925,253.80186672421786,244.87914484719457,245.4739990234375,397755
2024-01-15,248.84480054906808,249.83621409707234,241.9049057130383,243.689453125,351240
2024-01-16,247.65511019357643,248.0020958627461,238.7323881578991,242.3014678955078,295849
2024-01-17,239.72379602493476,253.8018652102625,237.9392486346211,246.16798400878906,524787
2024-01-18,244.48258761909764,250.0344944255691,237.98882583737844,244.43301391601562,287299
2024-01-19,247.45684441066518,252.56261847795298,247.45684441066518,249.1918182373047,344047
2024-01-23,252.76088800685784,259.75035673854455,235.6094301279571,239.4759521484375,904634
2024-01-24,249.83621520102224,249.83621520102224,239.92207967717218,246.26712036132812,439457
2024-01-25,250.67892591399146,252.81045902723054,248.44824539316298,249.98492431640625,337996
2024-01-29,257.7675074121583,262.4767214898804,252.81043996192446,260.4443359375,1387136
2024-01-30,264.7074070475827,266.54152809134234,251.81903142354312,254.74371337890625,544081
2024-01-31,250.82763012557766,266.09539286472204,250.82763012557766,262.3280334472656,678448
2024-02-01,267.632126499942,275.41469943580034,267.43383166803557,275.3155822753906,1614029
2024-02-02,285.5271245856235,289.046630859375,280.619615029591,289.046630859375,1235744
2024-02-05,296.82922284748236,303.4717060038759,293.55757010211937,303.37255859375,950969
2024-02-06,316.70707447160413,317.252339828468,290.484173655441,307.5364990234375,1662094
2024-02-07,318.24376361555187,338.27033031289056,313.0388422480078,332.5697021484375,2157859
2024-02-08,338.17117636434836,340.99671110321015,314.3276617406823,320.0282897949219,1204752
2024-02-09,321.2180032038799,321.2180032038799,299.60519904114415,308.47833251953125,1097360
2024-02-12,310.70900553283013,314.67465979682424,288.5509062816549,294.4498291015625,992732
2024-02-13,296.4822242494963,300.001760674176,272.7378867411477,291.0294494628906,1229896
2024-02-14,263.2202829610043,267.6816436891569,261.93145751953125,261.93145751953125,637830
2024-02-15,258.75895040211367,275.01812744140625,258.75895040211367,275.01812744140625,1797195
2024-02-16,282.5528521549444,288.7491866320265,268.1773561681139,272.9857177734375,1510162
2024-02-19,272.98570960809525,277.59577627004364,260.2460402531659,261.8818664550781,1214483
2024-02-20,265.4014136278094,271.8456015617517,260.24605117843964,265.0544128417969,693706
2024-02-21,263.71599284494954,270.40803401676686,251.81903076171875,251.81903076171875,1266666
2024-02-22,248.00210292741426,255.68555823256537,241.45878232485128,248.29953002929688,1512389
2024-02-23,250.5797797078577,254.04972720133944,243.09460423207878,245.2757110595703,1027322
2024-02-26,246.6141183372643,247.3081047904483,238.33580921835264,239.2776641845703,769511
2024-02-27,240.76478476694973,246.51497120931623,240.66563736162473,243.29287719726562,603355
2024-02-28,245.87055890675066,246.0688385899924,235.95642346696232,237.84010314941406,545115
2024-02-29,237.74096941351826,249.68750557074438,229.51223402341003,248.00209045410156,1196500
2024-03-01,254.7932836818881,260.0477634221388,250.18321670139787,254.29757690429688,1205125
2024-03-04,255.38814884843828,262.03060180047845,243.8877450626675,245.0774383544922,536423
2024-03-05,246.41584016886756,248.84480033382295,241.90490550379602,245.8705596923828,331123
2024-03-06,245.87056357981876,246.26712295383933,237.1461212014324,241.95448303222656,368471
2024-03-07,241.95448048511548,250.82762875340725,241.95448048511548,246.26712036132812,433060
2024-03-11,243.93731303458418,247.75424621979855,233.97360358517005,234.3701629638672,705602
2024-03-12,234.37016153604523,237.7409767455177,222.67149353027344,222.67149353027344,695036
2024-03-13,222.6715019601941,225.24916825914863,211.56765747070312,211.56765747070312,854439
2024-03-14,204.18161441764235,222.12620544433594,202.74406781808037,222.12620544433594,665021
2024-03-15,220.83737365722655,233.23004333496092,218.25969231314957,223.06805419921875,722478
2024-03-18,225.05087511545037,228.8678233216002,221.08522092839397,222.91934204101562,570499
2024-03-19,222.5723529774155,225.00131326943222,217.9622857931342,222.47320556640625,385695
2024-03-20,222.47318785503842,224.55516229831616,213.3026127942904,217.31784057617188,353446
2024-03-21,222.07663510162584,228.17382238031684,220.5399410742525,223.66290283203125,979129
2024-03-22,224.85260498413473,227.9755517380067,220.7382295136093,224.60475158691406,399659
2024-03-26,225.39787462344154,227.13284832039153,219.59809935681488,221.43222045898438,585312
2024-03-27,223.71246462208487,232.48648071289062,222.62191877855872,232.48648071289062,325123
2024-03-28,233.67618294111725,240.5665044487339,226.0423012320793,228.3225555419922,955513
2024-04-01,234.91543886562704,239.7238006591797,233.47789223622345,239.7238006591797,191707
2024-04-02,245.32528524273823,251.67034117701655,242.99547242636973,248.2003936767578,1098009
2024-04-03,247.85339501335258,257.17267661474636,244.53215346906538,253.35574340820312,555381
2024-04-04,256.7760960585406,262.5758710746772,251.12504214381002,255.04112243652344,648325
2024-04-05,255.23942938512872,255.23942938512872,246.86197282363656,250.23277282714844,331262
2024-04-08,252.8104377904413,262.7245726057527,251.81902430891017,260.3947448730469,1302785
