Date,Open,High,Low,Close,Volume
2023-12-18,162.84529084046557,165.26444786002466,159.57495071590478,160.11253356933594,242540.0
2023-12-19,161.18772406861564,166.20524641003067,158.36537629634998,163.7412872314453,303458.0
2023-12-20,163.78607609333986,167.54921071189793,141.16245272181354,150.03269958496094,459751.0
2023-12-21,147.9271495463019,157.51418764559298,147.16555672170085,153.7510528564453,198365.0
2023-12-22,155.63261663885143,173.5523195027756,153.70625404963891,170.59556579589844,1111149.0
2023-12-26,170.64037495970203,182.69137290788592,167.9972214105065,176.1954803466797,1744631.0
2023-12-27,174.13471694496968,178.92822922769344,169.3411909905977,171.17796325683594,447713.0
2023-12-28,171.71556439382982,187.6193022756936,167.1908499056052,179.55543518066406,1244088.0
2023-12-29,180.27219093669814,183.40813863972298,177.67383973713638,178.838623046875,390825.0
2024-01-01,178.8386508582162,180.0034206774421,174.7171134817812,175.88189697265625,196755.0
2024-01-02,176.06108797472766,177.80825634243718,170.32678828797623,174.5827178955078,292599.0
2024-01-03,174.58269063742597,183.67693333126655,173.64190361042427,180.80978393554688,336123.0
2024-01-04,181.88497469789763,183.45294861770708,179.19701940679568,180.04820251464844,184229.0
2024-01-05,180.36180126110924,189.76964470140325,179.55540647752412,181.16818237304688,591714.0
2024-01-08,183.45295597090492,187.26089278592983,180.9889968553006,182.10897827148438,258089.0
2024-01-09,183.67693821139073,186.72328196184765,179.1970128891617,180.18260192871094,174719.0
2024-01-10,181.39217552883827,181.66097378541494,176.3298653285078,178.21142578125,148068.0
2024-01-11,180.98899258548767,180.98899258548767,176.598671006281,177.00186157226562,120750.0
2024-01-12,179.19702894463097,192.9951947047082,179.19702894463097,185.6033172607422,1012419.0
2024-01-15,187.88807086232282,191.51681321547179,182.55696230480643,183.90093994140625,235687.0
2024-01-16,185.0209347908957,187.8432825648093,174.9859037738548,178.74903869628906,278824.0
2024-01-17,178.0322421022269,181.79537690344603,172.16353678269624,174.76190185546875,168730.0
2024-01-18,176.3298807953092,181.1681951514938,168.9828052770981,174.94110107421875,189980.0
2024-01-19,177.94265582233987,184.66254443086254,175.7026929528323,177.13626098632812,238099.0
2024-01-23,180.0930108278089,182.64657391268335,175.8818834582047,177.49465942382812,163790.0
2024-01-24,177.49465116863416,182.33296516882862,171.939532693003,176.82266235351562,153974.0
2024-01-25,175.6130780632581,177.04665967937228,165.75724204950382,166.96682739257812,336262.0
2024-01-29,162.26292478045139,167.9076205889316,159.30617089355994,161.41172790527344,273067.0
2024-01-30,162.84529996478935,170.41637169924905,162.84529996478935,164.59246826171875,242193.0
2024-01-31,165.5780511384902,171.1331560887158,164.5924620483777,168.26600646972656,272689.0
2024-02-01,168.44519467277323,170.147560852403,165.30924689960992,167.54920959472656,123024.0
2024-02-02,167.54922693804966,172.0291527920082,163.0693010840911,163.9652862548828,183518.0
2024-02-05,163.3380893170569,166.38443324160275,159.9333431432629,160.87413024902344,121982.0
2024-02-06,162.1733154876755,171.93954835501415,161.2773303192353,167.23562622070312,182623.0
2024-02-07,167.4596229935051,170.8643693776809,163.11410311708556,164.77166748046875,94282.0
2024-02-08,167.2356272120866,167.54922749155918,161.45652557571816,164.2340850830078,83934.0
2024-02-09,166.65323481617554,167.14602937388634,155.90141321513195,159.4405517578125,120181.0
2024-02-12,151.3767039143867,157.60379861248396,142.46165349006185,143.85043334960938,443231.0
2024-02-13,146.09037868840085,152.27267063822114,143.40242328906191,150.70469665527344,142898.0
2024-02-14,147.38955171321362,152.49666414463064,146.04557403801712,150.48069763183594,102959.0
2024-02-15,151.86948294681292,155.36381956365545,151.37668837991248,153.6614532470703,102694.0
2024-02-16,154.87105024221665,155.40863316947943,151.4215016877704,152.09349060058594,50180.0
2024-02-19,153.4822654861166,155.4534301659954,151.42149681875057,152.72067260742188,70532.0
2024-02-20,152.72065553157353,155.40861079586045,150.07750225602086,151.10787963867188,83426.0
